ID,flock_number,birth_year,palpation_before,body_development,CUT_before,DIB_placement,DIB_extraction,reproduction_type,reproduction_execution,palpation_after,CUT_after,reproduction_released,brood_sex,DIB_placement_count,DIB_extraction_count,success_insemination_count,fail_insemination_count,success_natural_count,fail_natural_count,pregnant_after_insemination_count,empty_after_insemination_count,pregnant_after_natural_count,empty_after_natural_count
717,1013,2011,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,31/08/2016,NULL,1,1,0,1,0,1,0,1,0,1
718,1036,2011,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,26/08/2016,NULL,1,1,0,1,0,1,0,1,0,1
719,1057,2011,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,27/08/2016,NULL,0,0,0,0,0,2,0,0,0,2
720,1060,2011,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,29/08/2016,NULL,0,0,0,0,0,2,0,0,0,2
721,2068,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,12/11/2016,NULL,0,0,0,0,0,0,0,0,0,0
722,2082,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
723,2087,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
724,2109,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,23/11/2016,NULL,0,0,0,0,0,0,0,0,0,0
725,2118,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,03/11/2016,NULL,0,0,0,0,0,0,0,0,0,0
726,2122,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
727,2126,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,27/10/2016,NULL,0,0,0,0,0,0,0,0,0,0
728,2132,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Vacia,NULL,12/02/2017,NULL,0,0,0,0,0,0,0,0,0,0
729,2137,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,NULL,NULL,1,1,1,0,0,0,1,0,0,0
730,2143,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
731,2199,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
732,2210,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,10/11/2016,NULL,0,0,0,0,0,0,0,0,0,0
733,2243,2012,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,26/09/2016,NULL,0,0,0,0,0,0,0,0,0,0
734,2265,2012,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,28/08/2016,NULL,1,1,0,1,0,0,0,1,0,0
735,2278,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,12/11/2016,NULL,0,0,0,0,0,0,0,0,0,0
736,2281,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Vacia,NULL,12/02/2017,NULL,0,0,0,0,0,0,0,0,0,0
737,2283,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,07/11/2016,NULL,0,0,0,0,0,0,0,0,0,0
738,2300,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,28/10/2016,NULL,0,0,0,0,0,0,0,0,0,0
739,2306,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Vacia,NULL,NULL,NULL,1,1,1,0,0,0,1,0,0,0
740,2321,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,31/10/2016,NULL,0,0,0,0,0,0,0,0,0,0
741,2363,2012,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,16/11/2016,NULL,1,1,0,1,0,1,0,1,0,1
742,2367,2012,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,04/11/2016,NULL,1,1,0,1,0,1,0,1,0,1
743,2749,2012,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,21/11/2016,NULL,1,1,1,0,0,0,1,0,0,0
744,2910,2010,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,20/08/2016,NULL,0,0,0,0,0,2,0,0,0,2
745,3019,2013,Vacia,NULL,NULL,NULL,NULL,Natural,27/11/2015,Preñada,NULL,17/09/2016,NULL,0,0,0,0,0,0,0,0,0,0
746,3023,2013,Vacia,NULL,NULL,NULL,NULL,Natural,27/11/2015,Preñada,NULL,14/10/2016,NULL,0,0,0,0,0,0,0,0,0,0
747,3036,2013,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,20/09/2016,NULL,0,0,0,0,0,0,0,0,0,0
748,3048,2013,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,04/10/2016,NULL,0,0,0,0,0,0,0,0,0,0
749,3081,2013,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,04/09/2016,NULL,0,0,0,0,0,0,0,0,0,0
750,3127,2013,Vacia,NULL,NULL,NULL,NULL,Natural,27/11/2015,Preñada,NULL,04/10/2016,NULL,0,0,0,0,0,0,0,0,0,0
751,3147,2013,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
752,3149,2013,Vacia,NULL,NULL,NULL,NULL,Natural,27/11/2015,Vacia,NULL,21/02/2017,NULL,0,0,0,0,0,0,0,0,0,0
753,326,2010,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,24/09/2016,NULL,0,0,0,0,0,0,0,0,0,0
754,3397,2013,Vacia,NULL,NULL,NULL,NULL,Natural,27/11/2015,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
755,8122,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,06/09/2016,NULL,0,0,0,0,0,0,0,0,0,0
756,8200,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,18/09/2016,NULL,0,0,0,0,0,0,0,0,0,0
757,8308,2008,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,18/11/2016,NULL,0,0,0,0,0,0,0,0,0,0
758,8341,2008,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Vacia,NULL,14/02/2017,NULL,1,1,1,0,0,0,1,0,0,0
759,8382,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,02/09/2016,NULL,0,0,0,0,0,0,0,0,0,0
760,8556,2008,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Vacia,NULL,19/02/2017,NULL,1,1,1,0,0,0,1,0,0,0
761,9045,2009,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,26/08/2016,NULL,1,1,0,1,0,0,0,1,0,0
762,9049,2009,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,04/09/2016,NULL,2,2,0,2,0,0,0,2,0,0
763,9087,2009,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,30/10/2016,NULL,1,1,1,0,0,0,1,0,0,0
764,9112,2009,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,26/10/2016,NULL,0,0,0,0,0,0,0,0,0,0
765,9119,2009,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,29/09/2016,NULL,1,1,0,1,0,0,0,1,0,0
766,9225,2009,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,04/11/2016,NULL,0,0,0,0,0,0,0,0,0,0
767,9249,2009,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,05/10/2016,NULL,0,0,0,0,0,2,0,0,0,2
768,9251,2009,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,30/08/2016,NULL,0,0,0,0,0,0,0,0,0,0
769,9273,2009,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Vacia,NULL,NULL,NULL,0,0,0,0,1,0,0,0,1,0
770,9400,2009,Vacia,NULL,NULL,NULL,NULL,Natural,22/12/2015,Preñada,NULL,07/11/2016,NULL,1,0,1,0,0,0,1,0,0,0
771,9850,2011,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,27/11/2015,Preñada,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
772,182,2010,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,NULL,NULL,3,3,0,2,0,0,0,2,0,0
773,211,2010,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,NULL,NULL,1,1,0,1,0,0,0,1,0,0
774,224,2011,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Vacia,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0,0
775,260,2010,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,NULL,NULL,2,2,0,1,0,1,0,1,0,1
776,2086,2012,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Vacia,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0,0
777,2324,2012,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Vacia,cut,NULL,NULL,1,1,0,0,0,2,0,0,0,2
778,5041,2005,Vacia,NULL,NULL,14/11/2015,NULL,NULL,NULL,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
779,5068,2005,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Vacia,NULL,NULL,NULL,2,2,0,0,0,0,0,0,0,0
780,6019,2006,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,NULL,NULL,1,1,0,0,0,2,0,0,0,2
781,7124,2007,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,28/09/2016,H,1,1,0,0,0,2,0,0,0,2
782,7447,2007,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,07/09/2016,M,2,2,0,1,0,0,0,1,0,0
783,8211,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,12/09/2016,H,2,2,0,1,0,0,0,1,0,0
784,8225,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,NULL,NULL,4,4,1,2,0,0,1,2,0,0
785,8251,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,05/09/2016,M,1,1,0,0,0,1,0,0,0,1
786,8326,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Vacia,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0,0
787,8411,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,NULL,NULL,0,0,0,0,0,2,0,0,0,2
788,8452,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,NULL,NULL,1,1,0,0,0,2,0,0,0,2
789,8511,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,NULL,NULL,2,2,0,1,0,1,0,1,0,1
790,8523,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Vacia,cut,NULL,NULL,1,1,0,0,0,2,0,0,0,2
791,8608,2008,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,03/09/2016,M,2,2,0,1,0,0,0,1,0,0
792,9043,2009,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Vacia,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0,0
793,68011,2006,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,NULL,NULL,1,1,0,0,0,0,0,0,0,0
794,2326,2012,Vacia,NULL,NULL,14/11/2015,21/11/2015,Inseminacion,23/11/2015,Preñada,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
795,35,2010,Vacia,3,NULL,NULL,NULL,Natural,29/04/2016,Preñada,NULL,21/02/2017,H,0,0,0,0,1,1,0,0,1,1
796,54,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,29/04/2016,Preñada,NULL,12/02/2017,H,1,1,1,0,0,0,1,0,0,0
797,104,2010,Vacia,2,NULL,NULL,NULL,Natural,29/04/2016,Vacia,NULL,NULL,NULL,1,1,1,0,0,1,1,0,0,1
798,161,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,29/04/2016,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
799,293,2010,Sin Tacto,NULL,NULL,NULL,NULL,Natural,29/04/2016,Vacia,NULL,NULL,NULL,2,2,0,2,0,0,2,0,0,0
800,982,2011,Vacia,2,NULL,NULL,NULL,Natural,29/04/2016,Preñada,NULL,NULL,NULL,0,0,0,0,0,1,0,0,0,1
801,2116,2012,Vacia,3,NULL,NULL,NULL,Natural,29/04/2016,Preñada,NULL,NULL,NULL,0,0,0,0,0,1,0,0,0,1
802,2257,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,29/04/2016,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
803,2338,2012,Sin Tacto,NULL,NULL,NULL,NULL,Natural,29/04/2016,Preñada,NULL,10/03/2017,M,2,2,1,1,0,0,1,1,0,0
804,2402,2012,Vacia,1,NULL,NULL,NULL,Natural,29/04/2016,Vacia,NULL,NULL,NULL,1,1,1,0,0,1,1,0,0,1
805,3027,2013,Vacia,2,NULL,NULL,NULL,Natural,29/04/2016,Vacia,CUT,NULL,NULL,0,0,0,0,0,1,0,0,0,1
806,3062,2013,Sin Tacto,NULL,NULL,NULL,NULL,Natural,29/04/2016,Vacia,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
807,5082,2005,Vacia,1,NULL,NULL,NULL,Natural,29/04/2016,Preñada,CUT,12/02/2017,M,0,0,0,0,0,0,0,0,0,0
808,5131,2005,Vacia,3,NULL,NULL,NULL,Natural,29/04/2016,Vacia,CUT,NULL,NULL,1,1,1,0,0,1,1,0,0,1
809,5232,2005,Sin Tacto,NULL,NULL,NULL,NULL,Natural,29/04/2016,Preñada,NULL,04/02/2017,M,1,1,1,0,0,0,1,0,0,0
